X;Y;ID;OBJETO;CALLE;ALTURA;DIREC_NORM;DIREC_ARCG;TELEFONO;OBS_TELEFONO;BARRIO;COMUNA
-58.5237113135263;-34.614793802637;894;FARMACIA;AV LOPE DE VEGA;2965;LOPE DE VEGA AV. 2965;2965 LOPE DE VEGA AV.;4568-8216;;VILLA DEVOTO;11
-58.5072033491003;-34.5901337104342;610;FARMACIA;CAMPANA;4658;CAMPANA 4658;4658 CAMPANA;;;VILLA DEVOTO;11
-58.5205335431471;-34.6172471712144;658;FARMACIA;AV LOPE DE VEGA;2667;LOPE DE VEGA AV. 2667;2667 LOPE DE VEGA AV.;4567-6441;;VILLA DEVOTO;11
-58.5259128751466;-34.6131946815246;660;FARMACIA;AV LOPE DE VEGA;3249;LOPE DE VEGA AV. 3249;3249 LOPE DE VEGA AV.;4639-6010;/3871;VILLA DEVOTO;11
-58.5128052806969;-34.6067168287458;735;FARMACIA;AV BEIRO FRANCISCO;4402;BEIRO, FRANCISCO AV. 4402;4402 BEIRO, FRANCISCO AV.;;;VILLA DEVOTO;11
-58.5199220469743;-34.6177865244575;780;FARMACIA;AV LOPE DE VEGA;2599;LOPE DE VEGA AV. 2599;2599 LOPE DE VEGA AV.;4568-8359;;VILLA DEVOTO;11
-58.5106295584144;-34.5916165218841;847;FARMACIA;AV SAN MARTIN;6899;SAN MARTIN AV. 6899;6899 SAN MARTIN AV.;4573-0288;;VILLA DEVOTO;11
-58.5116286060358;-34.6003472601139;848;FARMACIA;AV CHIVILCOY;3894;CHIVILCOY AV. 3894;3894 CHIVILCOY AV.;4503-9146;;VILLA DEVOTO;11
-58.5161380949718;-34.5899577816076;873;FARMACIA;AV SAN MARTIN;7277;SAN MARTIN AV. 7277;7277 SAN MARTIN AV.;4505-0810;;VILLA DEVOTO;11
-58.5055632231733;-34.5935080441465;917;FARMACIA;AV SAN MARTIN;6473;SAN MARTIN AV. 6473;6473 SAN MARTIN AV.;4572-9941;;VILLA DEVOTO;11
-58.5245436802999;-34.6138471556383;1033;FARMACIA;AV BEIRO FRANCISCO;5280;BEIRO, FRANCISCO AV. 5280;5280 BEIRO, FRANCISCO AV.;;;VILLA DEVOTO;11
-58.5122247355495;-34.6063382329969;1048;FARMACIA;AV BEIRO FRANCISCO;4366;BEIRO, FRANCISCO AV. 4366;4366 BEIRO, FRANCISCO AV.;;;VILLA DEVOTO;11
-58.5223816636976;-34.6065758292468;1127;FARMACIA;NUEVA YORK;4897;NUEVA YORK 4897;4897 NUEVA YORK;4504-9430;;VILLA DEVOTO;11
-58.5029011246981;-34.6001346223137;1155;FARMACIA;AV BEIRO FRANCISCO;3551;BEIRO, FRANCISCO AV. 3551;3551 BEIRO, FRANCISCO AV.;4502-7955;;VILLA DEVOTO;11
-58.5254545423105;-34.6136075761251;1206;FARMACIA;AV LOPE DE VEGA;3185;LOPE DE VEGA AV. 3185;3185 LOPE DE VEGA AV.;4639-9400;;VILLA DEVOTO;11
-58.5087803350855;-34.6080939469517;1245;FARMACIA;SANABRIA;3111;SANABRIA 3111;3111 SANABRIA;;;VILLA DEVOTO;11
-58.5063512156094;-34.6117078085584;1457;FARMACIA;NOGOYA;4418;NOGOYA 4418;4418 NOGOYA;2073-5860;;VILLA DEVOTO;11
-58.5160581336709;-34.610223108571;1461;FARMACIA;JOSE PEDRO VARELA;4720;VARELA, JOSE PEDRO 4720;4720 VARELA, JOSE PEDRO;;;VILLA DEVOTO;11
-58.5152830371338;-34.60818550396;1488;FARMACIA;AV BEIRO FRANCISCO;4594;BEIRO, FRANCISCO AV. 4594;4594 BEIRO, FRANCISCO AV.;4502-0947;;VILLA DEVOTO;11
-58.5283020319067;-34.6114941895535;1524;FARMACIA;AV LOPE DE VEGA;3537;LOPE DE VEGA AV. 3537;3537 LOPE DE VEGA AV.;4568-6112;;VILLA DEVOTO;11
-58.5248211025968;-34.6396159502234;4;FARMACIA;CARHUE;40;CARHUE 40;40 CARHUE;4641-0461;;LINIERS;9
-58.525507413766;-34.6370137986724;50;FARMACIA;BYNNON;6801;BYNNON 6801;6801 BYNNON;4641-1062;;LINIERS;9
-58.5109650417832;-34.6418966542697;124;FARMACIA;POLA;299;POLA 299;299 POLA;4641-3030;;LINIERS;9
-58.5229873283541;-34.6390564182498;145;FARMACIA;AV RIVADAVIA;11244;RIVADAVIA AV. 11244;11244 RIVADAVIA AV.;4642-8701;;LINIERS;9
-58.526691158173;-34.6381681353956;197;FARMACIA;VIEDMA FRANCISCO DE;6901;VIEDMA, FRANCISCO DE 6901;6901 VIEDMA, FRANCISCO DE;4644-2498;FAX 6742 080-0222-1519;LINIERS;9
-58.5274159339648;-34.638181950598;322;FARMACIA;VIEDMA FRANCISCO DE;6967;VIEDMA, FRANCISCO DE 6967;6967 VIEDMA, FRANCISCO DE;4642-5100;;LINIERS;9
-58.5255084186466;-34.6510932417127;393;FARMACIA;MONTIEL;1100;MONTIEL 1100;1100 MONTIEL;;;LINIERS;9
-58.5226342694161;-34.64679989928;396;FARMACIA;COSQUIN;732;COSQUIN 732;732 COSQUIN;4641-4647;;LINIERS;9
-58.5278398775941;-34.6399537698211;453;FARMACIA;JOSE LEON SUAREZ;53;SUAREZ, JOSE LEON 53;53 SUAREZ, JOSE LEON;46410032;;LINIERS;9
-58.5279113409293;-34.6361581366315;482;FARMACIA;AMADEO JACQUES;6999;JACQUES, AMADEO 6999;6999 JACQUES, AMADEO;4642-0867;;LINIERS;9
-58.5211006524231;-34.6415043732662;492;FARMACIA;LISANDRO DE LA TORRE;201;DE LA TORRE, LISANDRO 201;201 DE LA TORRE, LISANDRO;4644-2952;;LINIERS;9
-58.5245372304212;-34.6391828494401;903;FARMACIA;AV RIVADAVIA;11362;RIVADAVIA AV. 11362;11362 RIVADAVIA AV.;4641-0907;;LINIERS;9
-58.5144165134121;-34.6513054217575;631;FARMACIA;AV EMILIO CASTRO;6699;CASTRO, EMILIO AV. 6699;6699 CASTRO, EMILIO AV.;4641-6425;;LINIERS;9
-58.5134485505723;-34.6485244654079;693;FARMACIA;ACASSUSO;6384;ACASSUSO 6384;6384 ACASSUSO;4641-0525;;LINIERS;9
-58.5163264589139;-34.6503504707062;699;FARMACIA;LISANDRO DE LA TORRE;1079;DE LA TORRE, LISANDRO 1079;1079 DE LA TORRE, LISANDRO;4641-3266;;LINIERS;9
-58.5150555088854;-34.6475315757036;754;FARMACIA;MARTINIANO LEGUIZAMON;900;LEGUIZAMON, MARTINIANO 900;900 LEGUIZAMON, MARTINIANO;4642-1617;;LINIERS;9
-58.5165883136484;-34.6449942687931;758;FARMACIA;CAAGUAZU;6299;CAAGUAZU 6299;6299 CAAGUAZU;4641-0756;;LINIERS;9
-58.5246766947592;-34.6560581811924;772;FARMACIA;AV EMILIO CASTRO;7649;CASTRO, EMILIO AV. 7649;7649 CASTRO, EMILIO AV.;4642-3051;4644-5630;LINIERS;9
-58.5287866485101;-34.6407354804718;797;FARMACIA;AV GRAL PAZ;10720;PAZ, GRAL. AV. 10720;10720 PAZ, GRAL. AV.;4644-1765;;LINIERS;9
-58.5271685473428;-34.6393852134593;952;FARMACIA;AV RIVADAVIA;11552;RIVADAVIA AV. 11552;11552 RIVADAVIA AV.;4641-0055;4644-1251 4644-0962 4644-1250 4644-0055;LINIERS;9
-58.5135283068545;-34.6485816535263;960;FARMACIA;ACASSUSO;6392;ACASSUSO 6392;6392 ACASSUSO;4641-6014;;LINIERS;9
-58.5255164041011;-34.6392721321648;986;FARMACIA;AV RIVADAVIA;11420;RIVADAVIA AV. 11420;11420 RIVADAVIA AV.;;;LINIERS;9
-58.5251903420547;-34.6400188697631;1178;FARMACIA;CARHUE;99;CARHUE 99;99 CARHUE;4641-1399;;LINIERS;9
-58.5279617670928;-34.6418776952142;1198;FARMACIA;IBARROLA;7232;IBARROLA 7232;7232 IBARROLA;4641-4612;;LINIERS;9
-58.527072719308;-34.6393799744449;1215;FARMACIA;AV RIVADAVIA;11532;RIVADAVIA AV. 11532;11532 RIVADAVIA AV.;4642-4848;;LINIERS;9
-58.5288427385126;-34.6398622408149;1219;FARMACIA;AV GRAL PAZ;10632;PAZ, GRAL. AV. 10632;10632 PAZ, GRAL. AV.;4641-2348;;LINIERS;9
-58.5139753512495;-34.6489743625188;1309;FARMACIA;ACASSUSO;6440;ACASSUSO 6440;6440 ACASSUSO;4641-9287;;LINIERS;9
-58.5276460679201;-34.638139466127;1371;FARMACIA;CUZCO;125;CUZCO 125;125 CUZCO;4641-1873;;LINIERS;9
-58.5287937370779;-34.6418698607929;1464;FARMACIA;IBARROLA;7298;IBARROLA 7298;7298 IBARROLA;;;LINIERS;9
-58.5123611214869;-34.6503535761481;1473;FARMACIA;AV EMILIO CASTRO;6451;CASTRO, EMILIO AV. 6451;6451 CASTRO, EMILIO AV.;4642-0038;;LINIERS;9
-58.511182283257;-34.6395424999434;564;FARMACIA;AV RIVADAVIA;10500;RIVADAVIA AV. 10500;10500 RIVADAVIA AV.;4641-1880;;LINIERS;9
-58.5219873506606;-34.633649451912;122;FARMACIA;AV JUAN B. JUSTO;9301;JUSTO, JUAN B. AV. 9301;9301 JUSTO, JUAN B. AV.;4644-0865;;VERSALLES;10
-58.5253822857829;-34.62882923008;346;FARMACIA;ARREGUI;6560;ARREGUI 6560;6560 ARREGUI;4641-0239;;VERSALLES;10
-58.523190323651;-34.6279191031397;443;FARMACIA;BRUSELAS;816;BRUSELAS 816;816 BRUSELAS;4641-1258;;VERSALLES;10
-58.5221454768693;-34.6258442972121;1286;FARMACIA;ROMA;955;ROMA 955;955 ROMA;;;VERSALLES;10
-58.3670402075564;-34.602641632832;1008;FARMACIA;ALICIA MOREAU DE JUSTO;350;MOREAU DE JUSTO, ALICIA AV. 350;350 MOREAU DE JUSTO, ALICIA AV.;;;PUERTO MADERO;1
-58.3627794479696;-34.6115004497474;1066;FARMACIA;JUANA MANSO;1189;MANSO JUANA 1189;1189 MANSO JUANA;;;PUERTO MADERO;1
-58.3637914583063;-34.6028991050674;1073;FARMACIA;JUANA MANSO;475;MANSO JUANA 475;475 MANSO JUANA;;;PUERTO MADERO;1
-58.3665923514549;-34.6063059162718;1199;FARMACIA;ALICIA MOREAU DE JUSTO;746;MOREAU DE JUSTO, ALICIA AV. 746;746 MOREAU DE JUSTO, ALICIA AV.;4345-0001;;PUERTO MADERO;1
-58.3615794153817;-34.617208778825;1264;FARMACIA;JUANA MANSO;1696;MANSO JUANA 1696;1696 MANSO JUANA;5787-9700;;PUERTO MADERO;1
-58.3673525682775;-34.5999878308396;1270;FARMACIA;ALICIA MOREAU DE JUSTO;146;MOREAU DE JUSTO, ALICIA AV. 146;146 MOREAU DE JUSTO, ALICIA AV.;4311-3100;;PUERTO MADERO;1
-58.3761279420939;-34.6102814901623;73;FARMACIA;ALSINA;699;ALSINA, ADOLFO 699;699 ALSINA, ADOLFO;;;MONSERRAT;1
-58.3876222148203;-34.6148317502365;100;FARMACIA;VENEZUELA;1502;REPUBLICA BOLIVARIANA DE VENEZUELA 1502;1502 REPUBLICA BOLIVARIANA DE VENEZUELA;4381-4278;4381-9504 o 4384-9085;MONSERRAT;1
-58.3802480041807;-34.6133768688265;240;FARMACIA;IRIGOYEN B.;430;IRIGOYEN, BERNARDO DE 430;430 IRIGOYEN, BERNARDO DE;4342-0011;4342-9400;MONSERRAT;1
-58.3848829376941;-34.6135316275023;241;FARMACIA;AV BELGRANO;1314;BELGRANO AV. 1314;1314 BELGRANO AV.;4381-4848;;MONSERRAT;1
-58.3904957849826;-34.6179386655092;399;FARMACIA;AV INDEPENDENCIA;1701;INDEPENDENCIA AV. 1701;1701 INDEPENDENCIA AV.;4381-4739;;MONSERRAT;1
-58.3727922313864;-34.6111784669797;490;FARMACIA;MORENO;461;MORENO 461;461 MORENO;4343-5567;;MONSERRAT;1
-58.3789248204204;-34.611825220577;559;FARMACIA;MORENO;900;MORENO 900;900 MORENO;4342-3388;;MONSERRAT;1
-58.3825168610955;-34.6089439365543;885;FARMACIA;AV DE MAYO;1129;DE MAYO AV. 1129;1129 DE MAYO AV.;3831926;3848214;MONSERRAT;1
-58.3872545259386;-34.6117919967401;888;FARMACIA;SAENZ PEÑA LUIS PRESIDENTE;250;SAENZ PEÑA, LUIS, PRES. 250;250 SAENZ PEÑA, LUIS, PRES.;;;MONSERRAT;1
-58.375275456005;-34.6116885094746;910;FARMACIA;MORENO;636;MORENO 636;636 MORENO;4345-1151;;MONSERRAT;1
-58.3799938128767;-34.6091361595704;1395;FARMACIA;AV DE MAYO;964;DE MAYO AV. 964;964 DE MAYO AV.;4343-0680;4334-6001;MONSERRAT;1
-58.3818305358404;-34.6151571644772;1420;FARMACIA;LIMA;595;LIMA 595;595 LIMA;4384-0595;4384-1176;MONSERRAT;1
-58.3824578604263;-34.6098840956424;579;FARMACIA;HIPOLITO YRIGOYEN;1130;YRIGOYEN, HIPOLITO 1130;1130 YRIGOYEN, HIPOLITO;4370-1700;4370-1703;MONSERRAT;1
-58.3722045121312;-34.610286000672;592;FARMACIA;DEFENSA;201;DEFENSA 201;201 DEFENSA;4343-4040;;MONSERRAT;1
-58.3731415347822;-34.6117147855715;614;FARMACIA;BOLIVAR;326;BOLIVAR 326;326 BOLIVAR;4013-2700;;MONSERRAT;1
-58.3883563570917;-34.6122483244925;616;FARMACIA;MORENO;1559;MORENO 1559;1559 MORENO;4346-5758;;MONSERRAT;1
-58.3776685168984;-34.614107444849;644;FARMACIA;VENEZUELA;802;REPUBLICA BOLIVARIANA DE VENEZUELA 802;802 REPUBLICA BOLIVARIANA DE VENEZUELA;4342-1252;;MONSERRAT;1
-58.3828710773517;-34.6147183578855;678;FARMACIA;SALTA;534;SALTA 534;534 SALTA;;;MONSERRAT;1
-58.3776430167698;-34.6091101341405;681;FARMACIA;PIEDRAS;88;PIEDRAS 88;88 PIEDRAS;4342-1313;;MONSERRAT;1
-58.3863192044031;-34.6124906841303;732;FARMACIA;SAN JOSE;321;SAN JOSE 321;321 SAN JOSE;5173-2328;;MONSERRAT;1
-58.3850370557726;-34.6100568456182;770;FARMACIA;SANTIAGO DEL ESTERO;121;SANTIAGO DEL ESTERO 121;121 SANTIAGO DEL ESTERO;4381-0097;;MONSERRAT;1
-58.3904729422636;-34.6139095054341;916;FARMACIA;AV BELGRANO;1702;BELGRANO AV. 1702;1702 BELGRANO AV.;4381-9140;;MONSERRAT;1
-58.3915916095594;-34.6113438558892;1011;FARMACIA;AV ENTRE RIOS;196;ENTRE RIOS AV. 196;196 ENTRE RIOS AV.;;;MONSERRAT;1
-58.3830790457794;-34.6134003586275;1013;FARMACIA;AV BELGRANO;1200;BELGRANO AV. 1200;1200 BELGRANO AV.;;;MONSERRAT;1
-58.3750831174933;-34.6088425507185;1021;FARMACIA;PERU;75;PERU 75;75 PERU;;;MONSERRAT;1
-58.3749180489127;-34.6128468621148;1060;FARMACIA;AV BELGRANO;602;BELGRANO AV. 602;602 BELGRANO AV.;;;MONSERRAT;1
-58.3765366501599;-34.6095422191076;1129;FARMACIA;CHACABUCO;119;CHACABUCO 119;119 CHACABUCO;5235-3223;;MONSERRAT;1
-58.3894654362685;-34.6102902899995;1130;FARMACIA;HIPOLITO YRIGOYEN;1632;YRIGOYEN, HIPOLITO AV. 1632;1632 YRIGOYEN, HIPOLITO AV.;4382-8417;;MONSERRAT;1
-58.3845922501203;-34.6100124613579;1167;FARMACIA;HIPOLITO YRIGOYEN;1280;YRIGOYEN, HIPOLITO 1280;1280 YRIGOYEN, HIPOLITO;4382-9501;;MONSERRAT;1
-58.3849688896247;-34.6094735642929;1205;FARMACIA;AV DE MAYO;1302;DE MAYO AV. 1302;1302 DE MAYO AV.;4383-5544;;MONSERRAT;1
-58.3914661361162;-34.6174109794212;1208;FARMACIA;AV ENTRE RIOS;742;ENTRE RIOS AV. 742;742 ENTRE RIOS AV.;4383-5988;;MONSERRAT;1
-58.3760121437553;-34.608497134772;1276;FARMACIA;AV DE MAYO;675;DE MAYO AV. 675;675 DE MAYO AV.;4342-5144;;MONSERRAT;1
-58.3901715677976;-34.6107744071362;1294;FARMACIA;SOLIS;146;SOLIS 146;146 SOLIS;;;MONSERRAT;1
-58.384294987771;-34.6153361298216;1296;FARMACIA;MEXICO;1285;MEXICO 1285;1285 MEXICO;4382-7666;;MONSERRAT;1
-58.3848274250974;-34.6131924971165;1335;FARMACIA;AV BELGRANO;1303;BELGRANO AV. 1303;1303 BELGRANO AV.;;;MONSERRAT;1
-58.3790189906388;-34.6090692082781;1356;FARMACIA;AV DE MAYO;892;DE MAYO AV. 892;892 DE MAYO AV.;4343-0566;;MONSERRAT;1
-58.3837135238608;-34.6090298889173;1373;FARMACIA;AV DE MAYO;1217;DE MAYO AV. 1217;1217 DE MAYO AV.;4382-7053;5275-7736;MONSERRAT;1
-58.3893785160833;-34.610285591766;1374;FARMACIA;HIPOLITO IRIGOYEN;1628;YRIGOYEN, HIPOLITO AV. 1628;1628 YRIGOYEN, HIPOLITO AV.;;;MONSERRAT;1
-58.3914719565676;-34.6172501586754;1470;FARMACIA;AV ENTRE RIOS;732;ENTRE RIOS AV. 732;732 ENTRE RIOS AV.;;;MONSERRAT;1
-58.3678140408632;-34.6116712736068;1485;FARMACIA;AZOPARDO;350;AZOPARDO 350;350 AZOPARDO;4338-6406;;MONSERRAT;1
-58.391092917504;-34.6139531833236;1493;FARMACIA;AV BELGRANO;1746;BELGRANO AV. 1746;1746 BELGRANO AV.;4378-1329;;MONSERRAT;1
-58.3821140609237;-34.6092641245566;1514;FARMACIA;AV DE MAYO;1102;DE MAYO AV. 1102;1102 DE MAYO AV.;4383-7971;;MONSERRAT;1
-58.3874024124948;-34.6144492579349;955;FARMACIA;PRESIDENTE LUIS SAENZ PEÑA;480;SAENZ PEÑA, LUIS, PRES. 480;480 SAENZ PEÑA, LUIS, PRES.;4383-7161;;MONSERRAT;1
-58.3869584259983;-34.5994736998096;20;FARMACIA;AV CORDOBA;1402;CORDOBA AV. 1402;1402 CORDOBA AV.;4372-9633 ;;SAN NICOLAS;1
-58.3877673244745;-34.6030510115068;91;FARMACIA;LAVALLE;1500;LAVALLE 1500;1500 LAVALLE;;;SAN NICOLAS;1
-58.3868202975948;-34.6026072411464;113;FARMACIA;LAVALLE;1401;LAVALLE 1401;1401 LAVALLE;4371-7391;5239-5411;SAN NICOLAS;1
-58.3918658136819;-34.6009526677646;284;FARMACIA;VIAMONTE;1734;VIAMONTE 1734;1734 VIAMONTE;4371-1217;;SAN NICOLAS;1
-58.3851612734653;-34.605286621942;332;FARMACIA;SARMIENTO;1302;SARMIENTO 1302;1302 SARMIENTO;4372-3539;;SAN NICOLAS;1
-58.3890745081285;-34.6052545081742;419;FARMACIA;SARMIENTO;1579;SARMIENTO 1579;1579 SARMIENTO;;;SAN NICOLAS;1
-58.3913071379938;-34.6002397210811;491;FARMACIA;RODRIGUEZ PEÑA;753;RODRIGUEZ PEÑA 753;753 RODRIGUEZ PEÑA;4813-3862;4815-2796;SAN NICOLAS;1
-58.3888827280335;-34.6088679908503;552;FARMACIA;AV RIVADAVIA;1581;RIVADAVIA AV. 1581;1581 RIVADAVIA AV.;4371-0927;;SAN NICOLAS;1
-58.3825081699512;-34.6027220278223;887;FARMACIA;LAVALLE;1118;LAVALLE 1118;1118 LAVALLE;4382-3971;;SAN NICOLAS;1
-58.3872860885318;-34.5994937813721;893;FARMACIA;AV CORDOBA;1432;CORDOBA AV. 1432;1432 CORDOBA AV.;4373-3644;/4475;SAN NICOLAS;1
-58.3860774963322;-34.6062364821533;907;FARMACIA;TENIENTE GENERAL JUAN D PERON;1379;PERON, JUAN DOMINGO, TTE. GENERAL 1379;1379 PERON, JUAN DOMINGO, TTE. GENERAL;4124-9966;;SAN NICOLAS;1
-58.3832006954415;-34.607238101305;912;FARMACIA;BARTOLOME MITRE;1177;MITRE, BARTOLOME 1177;1177 MITRE, BARTOLOME;46326-2673;;SAN NICOLAS;1
-58.372753797648;-34.6017642055922;1383;FARMACIA;RECONQUISTA;526;RECONQUISTA 526;526 RECONQUISTA;5258-6998;/9;SAN NICOLAS;1
-58.3733041424901;-34.6065622124181;571;FARMACIA;GRAL.MITRE;475;MITRE, BARTOLOME 475;475 MITRE, BARTOLOME;;;SAN NICOLAS;1
-58.3723842403423;-34.6006267287205;585;FARMACIA;RECONQUISTA;613;RECONQUISTA 613;613 RECONQUISTA;4313-3459;;SAN NICOLAS;1
-58.3712888447121;-34.6028962929363;625;FARMACIA;AV CORRIENTES;301;CORRIENTES AV. 301;301 CORRIENTES AV.;4312-4111;;SAN NICOLAS;1
-58.3856282756937;-34.5998950864826;634;FARMACIA;TALCAHUANO;750;TALCAHUANO 750;750 TALCAHUANO;;;SAN NICOLAS;1
-58.3727015124315;-34.6026235137825;687;FARMACIA;RECONQUISTA;458;RECONQUISTA 458;458 RECONQUISTA;;;SAN NICOLAS;1
-58.3770263958614;-34.599600744272;708;FARMACIA;MAIPU;738;MAIPU 738;738 MAIPU;4393-3782;;SAN NICOLAS;1
-58.3925160948726;-34.6010105753985;738;FARMACIA;AV CALLAO;689;CALLAO AV. 689;689 CALLAO AV.;4372-2152;;SAN NICOLAS;1
-58.3863330919205;-34.6014647609557;790;FARMACIA;TUCUMAN;1391;TUCUMAN 1391;1391 TUCUMAN;4372-3969;4371-8176;SAN NICOLAS;1
-58.3911557544349;-34.603283127677;793;FARMACIA;LAVALLE;1722;LAVALLE 1722;1722 LAVALLE;4372-3951;;SAN NICOLAS;1
-58.3714192654082;-34.6016358677843;813;FARMACIA;25 DE MAYO;530;25 DE MAYO 530;530 25 DE MAYO;;;SAN NICOLAS;1
-58.3828061689298;-34.6024190934945;818;FARMACIA;LAVALLE;1127;LAVALLE 1127;1127 LAVALLE;4382-3422;;SAN NICOLAS;1
-58.376768574164;-34.6035840748938;825;FARMACIA;AV CORRIENTES;702;CORRIENTES AV. 702;702 CORRIENTES AV.;4322-1229;;SAN NICOLAS;1
-58.3766023393262;-34.5994821584858;830;FARMACIA;MAIPU;745;MAIPU 745;745 MAIPU;4326-3636;;SAN NICOLAS;1
-58.3902156543872;-34.6068608811438;840;FARMACIA;TENIENTE GENERAL JUAN D PERON;1670;PERON, JUAN DOMINGO, TTE. GENERAL 1670;1670 PERON, JUAN DOMINGO, TTE. GENERAL;4381-2001;FAX 4382-6167;SAN NICOLAS;1
-58.3711510310513;-34.6052192399183;849;FARMACIA;25 DE MAYO;222;25 DE MAYO 222;222 25 DE MAYO;5275-7000;;SAN NICOLAS;1
-58.3919725468125;-34.6057318124541;852;FARMACIA;AV CALLAO;299;CALLAO AV. 299;299 CALLAO AV.;4371-4844;;SAN NICOLAS;1
-58.3755614907741;-34.6066966782975;858;FARMACIA;ROQUE SAENZ PEÑA;609;SAENZ PEÑA, ROQUE, PRES. AV. 609;609 SAENZ PEÑA, ROQUE, PRES. AV.;;;SAN NICOLAS;1
-58.3909936850612;-34.6032713119878;860;FARMACIA;LAVALLE;1702;LAVALLE 1702;1702 LAVALLE;;;SAN NICOLAS;1
-58.3921310399518;-34.6035640946616;941;FARMACIA;AV CALLAO;477;CALLAO AV. 477;477 CALLAO AV.;4373-0283;;SAN NICOLAS;1
-58.3918002026712;-34.6083852485819;956;FARMACIA;AV CALLAO;45;CALLAO AV. 45;45 CALLAO AV.;;;SAN NICOLAS;1
-58.3792545250364;-34.5991353157315;967;FARMACIA;AV CORDOBA;876;CORDOBA AV. 876;876 CORDOBA AV.;4322-6856;4322-6843;SAN NICOLAS;1
-58.3798510862918;-34.6022877550185;995;FARMACIA;LAVALLE;919;LAVALLE 919;919 LAVALLE;;;SAN NICOLAS;1
-58.3711176558727;-34.5993969453176;996;FARMACIA;AV LEANDRO N ALEM;702;ALEM, LEANDRO N. AV. 702;702 ALEM, LEANDRO N. AV.;;;SAN NICOLAS;1
-58.3735229375474;-34.604264251159;998;FARMACIA;SARMIENTO;481;SARMIENTO 481;481 SARMIENTO;;;SAN NICOLAS;1
-58.3754678428263;-34.6025082650212;1003;FARMACIA;FLORIDA;474;FLORIDA 474;474 FLORIDA;;;SAN NICOLAS;1
-58.3752714424319;-34.6066660525577;1010;FARMACIA;FLORIDA;118;FLORIDA 118;118 FLORIDA;;;SAN NICOLAS;1
-58.3877234778878;-34.605485568776;1012;FARMACIA;SARMIENTO;1490;SARMIENTO 1490;1490 SARMIENTO;;;SAN NICOLAS;1
-58.3751661536243;-34.6073391682492;1015;FARMACIA;FLORIDA;52;FLORIDA 52;52 FLORIDA;;;SAN NICOLAS;1
-58.3736072652016;-34.6033925155239;1017;FARMACIA;AV CORRIENTES;480;CORRIENTES AV. 480;480 CORRIENTES AV.;;;SAN NICOLAS;1
-58.3796283061979;-34.6050258458244;1018;FARMACIA;DIAGONAL ROQUE SAENZ PEÑA;910;SAENZ PEÑA, ROQUE, PRES. AV. 910;910 SAENZ PEÑA, ROQUE, PRES. AV.;;;SAN NICOLAS;1
-58.3842021216092;-34.6040377602297;1022;FARMACIA;AV CORRIENTES;1236;CORRIENTES AV. 1236;1236 CORRIENTES AV.;;;SAN NICOLAS;1
-58.3917794746405;-34.6086723997424;1051;FARMACIA;AV CALLAO;27;CALLAO AV. 27;27 CALLAO AV.;;;SAN NICOLAS;1
-58.3747054019921;-34.5996569868549;1110;FARMACIA;VIAMONTE;575;VIAMONTE 575;575 VIAMONTE;5555-5139;/5137;SAN NICOLAS;1
-58.3829016864886;-34.6035999642303;1128;FARMACIA;AV CORRIENTES;1145;CORRIENTES AV. 1145;1145 CORRIENTES AV.;4384-8687;4382-9501;SAN NICOLAS;1
-58.370582776806;-34.6035410214166;1149;FARMACIA;AV LEANDRO N. ALEM;348;ALEM, LEANDRO N. AV. 348;348 ALEM, LEANDRO N. AV.;4311-8000;;SAN NICOLAS;1
-58.3808829368671;-34.601631269111;1163;FARMACIA;CARLOS PELLEGRINI;559;PELLEGRINI, CARLOS 559;559 PELLEGRINI, CARLOS;;;SAN NICOLAS;1
-58.379945104301;-34.6014145302607;1164;FARMACIA;TUCUMAN;918;TUCUMAN 918;918 TUCUMAN;5411-4328;/6544;SAN NICOLAS;1
-58.3758364031627;-34.6024360664165;1165;FARMACIA;LAVALLE;646;LAVALLE 646;646 LAVALLE;5411-4393;/7200;SAN NICOLAS;1
-58.37961341667;-34.6034029821733;1166;FARMACIA;AV CORRIENTES;901;CORRIENTES AV. 901;901 CORRIENTES AV.;4322-1001;;SAN NICOLAS;1
-58.378064752963;-34.6013486251051;1168;FARMACIA;ESMERALDA;599;ESMERALDA 599;599 ESMERALDA;4322-3700;;SAN NICOLAS;1
-58.3876077674162;-34.606772257159;1171;FARMACIA;PARANA;185;PARANA 185;185 PARANA;4374-9099;4371-4216;SAN NICOLAS;1
-58.3823792173994;-34.6044958351567;1209;FARMACIA;CERRITO;342;CERRITO 342;342 CERRITO;4383-9700;;SAN NICOLAS;1
-58.3765677341702;-34.6021533138173;1232;FARMACIA;MAIPU;501;MAIPU 501;501 MAIPU;4326-1726;;SAN NICOLAS;1
-58.3921314990769;-34.6033280702992;1243;FARMACIA;LAVALLE;1790;LAVALLE 1790;1790 LAVALLE;;;SAN NICOLAS;1
-58.3734607699566;-34.6062408170834;1249;FARMACIA;SAN MARTIN;145;SAN MARTIN 145;145 SAN MARTIN;4653-1606;;SAN NICOLAS;1
-58.3926606531872;-34.5999976586174;1266;FARMACIA;AV CALLAO;779;CALLAO AV. 779;779 CALLAO AV.;4813-0367;;SAN NICOLAS;1
-58.3863913122586;-34.6031540066695;1307;FARMACIA;URUGUAY;479;URUGUAY AV. 479;479 URUGUAY AV.;5811-1234;;SAN NICOLAS;1
